idx_archive,idx_evaluation,idx_generation_birth,idx_generation
682,626,6,6
683,679,6,6
684,692,6,6
685,374,3,6
686,659,6,6
687,685,6,6
688,272,2,6
689,678,6,6
690,691,6,6
691,113,1,6
692,603,6,6
693,452,4,6
694,640,6,6
695,522,5,6
696,497,4,6
697,419,4,6
698,669,6,6
699,406,4,6
700,709,7,7
701,649,6,7
702,760,7,7
703,753,7,7
704,4,0,7
705,725,7,7
706,613,6,7
707,750,7,7
708,706,7,7
709,748,7,7
710,730,7,7
711,645,6,7
712,621,6,7
713,720,7,7
714,624,6,7
715,554,5,7
716,445,4,7
717,746,7,7
718,732,7,7
719,534,5,7
720,623,6,7
721,734,7,7
722,697,6,7
723,512,5,7
724,790,7,7
725,405,4,7
726,437,4,7
727,695,6,7
728,538,5,7
729,712,7,7
730,608,6,7
731,798,7,7
732,556,5,7
733,647,6,7
734,407,4,7
735,772,7,7
736,587,5,7
737,511,5,7
738,757,7,7
739,672,6,7
740,592,5,7
741,743,7,7
742,715,7,7
743,630,6,7
744,779,7,7
745,222,2,7
746,615,6,7
747,708,7,7
748,633,6,7
749,629,6,7
750,677,6,7
751,473,4,7
752,487,4,7
753,747,7,7
754,776,7,7
755,793,7,7
756,507,5,7
757,653,6,7
758,324,3,7
759,552,5,7
760,331,3,7
761,465,4,7
762,710,7,7
763,605,6,7
764,520,5,7
765,632,6,7
766,675,6,7
767,731,7,7
768,705,7,7
769,687,6,7
770,229,2,7
771,774,7,7
772,542,5,7
773,521,5,7
774,500,5,7
775,700,7,7
776,559,5,7
777,783,7,7
778,707,7,7
779,33,0,7
780,766,7,7
781,606,6,7
782,785,7,7
783,752,7,7
784,620,6,7
785,618,6,7
786,726,7,7
787,749,7,7
788,763,7,7
789,602,6,7
790,759,7,7
791,367,3,7
792,111,1,7
793,374,3,7
794,727,7,7
795,564,5,7
796,306,3,7
797,773,7,7
798,716,7,7
799,661,6,7
800,861,8,8
801,709,7,8
802,840,8,8
803,753,7,8
804,4,0,8
805,815,8,8
806,872,8,8
807,750,7,8
808,866,8,8
809,825,8,8
810,725,7,8
811,748,7,8
812,621,6,8
813,720,7,8
814,645,6,8
815,512,5,8
816,817,8,8
817,746,7,8
818,732,7,8
819,554,5,8
820,534,5,8
821,624,6,8
822,882,8,8
823,734,7,8
824,405,4,8
825,802,8,8
826,613,6,8
827,695,6,8
828,538,5,8
829,806,8,8
830,883,8,8
831,760,7,8
832,820,8,8
833,437,4,8
834,647,6,8
835,587,5,8
836,511,5,8
837,845,8,8
838,757,7,8
839,615,6,8
840,222,2,8
841,592,5,8
842,867,8,8
843,798,7,8
844,779,7,8
845,851,8,8
846,841,8,8
847,507,5,8
848,876,8,8
849,772,7,8
850,804,8,8
851,633,6,8
852,808,8,8
853,868,8,8
854,677,6,8
855,697,6,8
856,708,7,8
857,623,6,8
858,853,8,8
859,445,4,8
860,629,6,8
861,843,8,8
862,859,8,8
863,776,7,8
864,790,7,8
865,743,7,8
866,871,8,8
867,706,7,8
868,649,6,8
869,712,7,8
870,608,6,8
871,556,5,8
872,879,8,8
873,814,8,8
874,407,4,8
875,487,4,8
876,687,6,8
877,880,8,8
878,672,6,8
879,700,7,8
880,542,5,8
881,715,7,8
882,897,8,8
883,860,8,8
884,730,7,8
885,707,7,8
886,889,8,8
887,821,8,8
888,822,8,8
889,618,6,8
890,473,4,8
891,827,8,8
892,500,5,8
893,887,8,8
894,602,6,8
895,747,7,8
896,899,8,8
897,886,8,8
898,874,8,8
899,552,5,8
900,928,9,9
901,955,9,9
902,947,9,9
903,4,0,9
904,977,9,9
905,825,8,9
906,840,8,9
907,962,9,9
908,980,9,9
909,937,9,9
910,815,8,9
911,748,7,9
912,967,9,9
913,999,9,9
914,994,9,9
915,720,7,9
916,405,4,9
917,931,9,9
918,817,8,9
919,938,9,9
920,802,8,9
921,872,8,9
922,613,6,9
923,951,9,9
924,709,7,9
925,934,9,9
926,861,8,9
927,753,7,9
928,437,4,9
929,958,9,9
930,919,9,9
931,991,9,9
932,512,5,9
933,750,7,9
934,912,9,9
935,621,6,9
936,624,6,9
937,867,8,9
938,876,8,9
939,511,5,9
940,725,7,9
941,901,9,9
942,534,5,9
943,645,6,9
944,853,8,9
945,979,9,9
946,808,8,9
947,554,5,9
948,882,8,9
949,920,9,9
950,732,7,9
951,949,9,9
952,971,9,9
953,906,9,9
954,706,7,9
955,986,9,9
956,915,9,9
957,695,6,9
958,538,5,9
959,914,9,9
960,806,8,9
961,760,7,9
962,647,6,9
963,974,9,9
964,820,8,9
965,953,9,9
966,556,5,9
967,772,7,9
968,880,8,9
969,866,8,9
970,672,6,9
971,993,9,9
972,845,8,9
973,821,8,9
974,746,7,9
975,963,9,9
976,592,5,9
977,633,6,9
978,798,7,9
979,841,8,9
980,936,9,9
981,507,5,9
982,923,9,9
983,851,8,9
984,990,9,9
985,623,6,9
986,939,9,9
987,445,4,9
988,734,7,9
989,779,7,9
990,776,7,9
991,871,8,9
992,883,8,9
993,615,6,9
994,649,6,9
995,712,7,9
996,608,6,9
997,925,9,9
998,879,8,9
999,814,8,9
1000,928,9,10
1001,955,9,10
1002,947,9,10
1003,1064,10,10
1004,1079,10,10
1005,1035,10,10
1006,980,9,10
1007,840,8,10
1008,1043,10,10
1009,815,8,10
1010,1017,10,10
1011,977,9,10
1012,1095,10,10
1013,1076,10,10
1014,1063,10,10
1015,967,9,10
1016,1021,10,10
1017,938,9,10
1018,1088,10,10
1019,937,9,10
1020,872,8,10
1021,613,6,10
1022,951,9,10
1023,709,7,10
1024,934,9,10
1025,861,8,10
1026,4,0,10
1027,753,7,10
1028,958,9,10
1029,1036,10,10
1030,1015,10,10
1031,748,7,10
1032,999,9,10
1033,621,6,10
1034,1055,10,10
1035,1032,10,10
1036,1050,10,10
1037,994,9,10
1038,534,5,10
1039,1066,10,10
1040,1044,10,10
1041,1012,10,10
1042,962,9,10
1043,1014,10,10
1044,1092,10,10
1045,1003,10,10
1046,920,9,10
1047,405,4,10
1048,979,9,10
1049,1041,10,10
1050,1085,10,10
1051,825,8,10
1052,931,9,10
1053,624,6,10
1054,802,8,10
1055,645,6,10
1056,695,6,10
1057,538,5,10
1058,914,9,10
1059,806,8,10
1060,760,7,10
1061,1098,10,10
1062,1072,10,10
1063,1077,10,10
1064,750,7,10
1065,919,9,10
1066,1039,10,10
1067,1087,10,10
1068,1027,10,10
1069,720,7,10
1070,1019,10,10
1071,798,7,10
1072,1086,10,10
1073,725,7,10
1074,592,5,10
1075,867,8,10
1076,817,8,10
1077,820,8,10
1078,991,9,10
1079,1094,10,10
1080,732,7,10
1081,1030,10,10
1082,882,8,10
1083,746,7,10
1084,1031,10,10
1085,779,7,10
1086,437,4,10
1087,1042,10,10
1088,939,9,10
1089,871,8,10
1090,971,9,10
1091,906,9,10
1092,706,7,10
1093,554,5,10
1094,986,9,10
1095,853,8,10
1096,883,8,10
1097,649,6,10
1098,1067,10,10
1099,608,6,10
1100,1120,11,11
1101,928,9,11
1102,947,9,11
1103,1113,11,11
1104,1079,10,11
1105,1175,11,11
1106,1106,11,11
1107,1179,11,11
1108,1111,11,11
1109,1035,10,11
1110,815,8,11
1111,1095,10,11
1112,980,9,11
1113,977,9,11
1114,1063,10,11
1115,1021,10,11
1116,1185,11,11
1117,1140,11,11
1118,1064,10,11
1119,1142,11,11
1120,967,9,11
1121,1088,10,11
1122,872,8,11
1123,613,6,11
1124,955,9,11
1125,951,9,11
1126,840,8,11
1127,861,8,11
1128,1161,11,11
1129,4,0,11
1130,1144,11,11
1131,958,9,11
1132,1160,11,11
1133,1178,11,11
1134,1017,10,11
1135,999,9,11
1136,1076,10,11
1137,1108,11,11
1138,1115,11,11
1139,1167,11,11
1140,1050,10,11
1141,994,9,11
1142,1146,11,11
1143,748,7,11
1144,1190,11,11
1145,1158,11,11
1146,405,4,11
1147,1166,11,11
1148,1003,10,11
1149,1092,10,11
1150,1156,11,11
1151,621,6,11
1152,825,8,11
1153,920,9,11
1154,1188,11,11
1155,1044,10,11
1156,802,8,11
1157,938,9,11
1158,645,6,11
1159,1195,11,11
1160,806,8,11
1161,934,9,11
1162,1072,10,11
1163,753,7,11
1164,1015,10,11
1165,1043,10,11
1166,1039,10,11
1167,1077,10,11
1168,1027,10,11
1169,1127,11,11
1170,1086,10,11
1171,1055,10,11
1172,592,5,11
1173,1036,10,11
1174,1032,10,11
1175,1066,10,11
1176,991,9,11
1177,1164,11,11
1178,931,9,11
1179,1184,11,11
1180,534,5,11
1181,979,9,11
1182,779,7,11
1183,1186,11,11
1184,1042,10,11
1185,1117,11,11
1186,939,9,11
1187,1118,11,11
1188,871,8,11
1189,437,4,11
1190,624,6,11
1191,1159,11,11
1192,1085,10,11
1193,1012,10,11
1194,937,9,11
1195,962,9,11
1196,695,6,11
1197,538,5,11
1198,649,6,11
1199,1152,11,11
1200,1235,12,12
1201,928,9,12
1202,947,9,12
1203,1175,11,12
1204,1208,12,12
1205,1279,12,12
1206,1079,10,12
1207,1294,12,12
1208,1106,11,12
1209,1142,11,12
1210,1035,10,12
1211,1215,12,12
1212,1253,12,12
1213,1259,12,12
1214,1201,12,12
1215,980,9,12
1216,1064,10,12
1217,1113,11,12
1218,1296,12,12
1219,967,9,12
1220,1088,10,12
1221,1120,11,12
1222,951,9,12
1223,861,8,12
1224,1233,12,12
1225,1161,11,12
1226,1249,12,12
1227,1269,12,12
1228,1271,12,12
1229,815,8,12
1230,1241,12,12
1231,1265,12,12
1232,999,9,12
1233,1284,12,12
1234,1063,10,12
1235,1213,12,12
1236,994,9,12
1237,1267,12,12
1238,1160,11,12
1239,1144,11,12
1240,748,7,12
1241,1021,10,12
1242,977,9,12
1243,1095,10,12
1244,1179,11,12
1245,1140,11,12
1246,1286,12,12
1247,1178,11,12
1248,1281,12,12
1249,1206,12,12
1250,1190,11,12
1251,1228,12,12
1252,1254,12,12
1253,1293,12,12
1254,1295,12,12
1255,872,8,12
1256,613,6,12
1257,1216,12,12
1258,955,9,12
1259,4,0,12
1260,753,7,12
1261,958,9,12
1262,1108,11,12
1263,1043,10,12
1264,840,8,12
1265,1272,12,12
1266,1027,10,12
1267,1039,10,12
1268,1238,12,12
1269,1273,12,12
1270,1207,12,12
1271,1146,11,12
1272,1185,11,12
1273,1066,10,12
1274,1076,10,12
1275,1050,10,12
1276,1203,12,12
1277,1158,11,12
1278,1118,11,12
1279,1166,11,12
1280,1290,12,12
1281,1220,12,12
1282,1115,11,12
1283,1003,10,12
1284,1156,11,12
1285,621,6,12
1286,1242,12,12
1287,1236,12,12
1288,825,8,12
1289,1289,12,12
1290,1231,12,12
1291,1245,12,12
1292,1188,11,12
1293,1092,10,12
1294,1246,12,12
1295,938,9,12
1296,937,9,12
1297,695,6,12
1298,1195,11,12
1299,806,8,12
1300,1342,13,13
1301,1398,13,13
1302,947,9,13
1303,1208,12,13
1304,1322,13,13
1305,1324,13,13
1306,1079,10,13
1307,1339,13,13
1308,1294,12,13
1309,1314,13,13
1310,1035,10,13
1311,1106,11,13
1312,1340,13,13
1313,1304,13,13
1314,1388,13,13
1315,1142,11,13
1316,1328,13,13
1317,1201,12,13
1318,1392,13,13
1319,1355,13,13
1320,1395,13,13
1321,980,9,13
1322,1088,10,13
1323,1296,12,13
1324,1215,12,13
1325,1235,12,13
1326,1352,13,13
1327,1120,11,13
1328,1161,11,13
1329,1279,12,13
1330,1363,13,13
1331,1361,13,13
1332,1325,13,13
1333,1241,12,13
1334,1269,12,13
1335,1095,10,13
1336,1233,12,13
1337,1284,12,13
1338,1179,11,13
1339,1063,10,13
1340,1286,12,13
1341,815,8,13
1342,1253,12,13
1343,1140,11,13
1344,1344,13,13
1345,1295,12,13
1346,977,9,13
1347,1064,10,13
1348,1259,12,13
1349,999,9,13
1350,1113,11,13
1351,1213,12,13
1352,1254,12,13
1353,1349,13,13
1354,1190,11,13
1355,1267,12,13
1356,1364,13,13
1357,1293,12,13
1358,1377,13,13
1359,1178,11,13
1360,1387,13,13
1361,967,9,13
1362,1369,13,13
1363,1380,13,13
1364,1346,13,13
1365,872,8,13
1366,613,6,13
1367,928,9,13
1368,955,9,13
1369,1301,13,13
1370,753,7,13
1371,1397,13,13
1372,1351,13,13
1373,1319,13,13
1374,1331,13,13
1375,1318,13,13
1376,1228,12,13
1377,1108,11,13
1378,1305,13,13
1379,1175,11,13
1380,994,9,13
1381,1207,12,13
1382,958,9,13
1383,1308,13,13
1384,1066,10,13
1385,1050,10,13
1386,1390,13,13
1387,1332,13,13
1388,1021,10,13
1389,1323,13,13
1390,1238,12,13
1391,1166,11,13
1392,1115,11,13
1393,1384,13,13
1394,621,6,13
1395,1281,12,13
1396,1335,13,13
1397,1206,12,13
1398,1242,12,13
1399,1076,10,13
1400,1476,14,14
1401,1485,14,14
1402,1398,13,14
1403,947,9,14
1404,1404,14,14
1405,1322,13,14
1406,1079,10,14
1407,1438,14,14
1408,1480,14,14
1409,1208,12,14
1410,1409,14,14
1411,1482,14,14
1412,1388,13,14
1413,1340,13,14
1414,1328,13,14
1415,1355,13,14
1416,1488,14,14
1417,1201,12,14
1418,1440,14,14
1419,980,9,14
1420,1296,12,14
1421,1466,14,14
1422,1447,14,14
1423,1088,10,14
1424,1467,14,14
1425,1352,13,14
1426,1161,11,14
1427,1279,12,14
1428,1363,13,14
1429,1324,13,14
1430,1095,10,14
1431,1294,12,14
1432,1035,10,14
1433,1106,11,14
1434,1286,12,14
1435,1450,14,14
1436,1339,13,14
1437,1314,13,14
1438,1494,14,14
1439,1468,14,14
1440,1253,12,14
1441,1304,13,14
1442,1284,12,14
1443,1142,11,14
1444,1395,13,14
1445,1478,14,14
1446,1113,11,14
1447,1213,12,14
1448,1254,12,14
1449,1064,10,14
1450,1392,13,14
1451,1380,13,14
1452,1364,13,14
1453,1346,13,14
1454,1178,11,14
1455,1411,14,14
1456,967,9,14
1457,1267,12,14
1458,1215,12,14
1459,1342,13,14
1460,928,9,14
1461,1422,14,14
1462,753,7,14
1463,994,9,14
1464,1420,14,14
1465,1351,13,14
1466,1179,11,14
1467,1470,14,14
1468,1269,12,14
1469,1361,13,14
1470,1115,11,14
1471,1421,14,14
1472,1442,14,14
1473,1325,13,14
1474,1463,14,14
1475,1305,13,14
1476,1063,10,14
1477,1066,10,14
1478,1238,12,14
1479,815,8,14
1480,1140,11,14
1481,1335,13,14
1482,1293,12,14
1483,1384,13,14
1484,1413,14,14
1485,1444,14,14
1486,1259,12,14
1487,1471,14,14
1488,1377,13,14
1489,1281,12,14
1490,1387,13,14
1491,1233,12,14
1492,1458,14,14
1493,999,9,14
1494,1235,12,14
1495,1190,11,14
1496,613,6,14
1497,1429,14,14
1498,1499,14,14
1499,1462,14,14
1500,1476,14,15
1501,1485,14,15
1502,1398,13,15
1503,947,9,15
1504,1079,10,15
1505,1589,15,15
1506,1438,14,15
1507,1208,12,15
1508,1530,15,15
1509,1409,14,15
1510,1527,15,15
1511,1482,14,15
1512,1480,14,15
1513,1563,15,15
1514,1569,15,15
1515,1340,13,15
1516,1322,13,15
1517,1506,15,15
1518,1512,15,15
1519,1536,15,15
1520,1561,15,15
1521,1355,13,15
1522,1296,12,15
1523,1447,14,15
1524,1088,10,15
1525,1404,14,15
1526,1328,13,15
1527,1467,14,15
1528,1352,13,15
1529,1509,15,15
1530,1535,15,15
1531,1521,15,15
1532,1279,12,15
1533,1450,14,15
1534,1363,13,15
1535,1519,15,15
1536,1504,15,15
1537,1035,10,15
1538,1468,14,15
1539,1573,15,15
1540,1304,13,15
1541,1488,14,15
1542,1478,14,15
1543,1388,13,15
1544,1392,13,15
1545,1113,11,15
1546,1440,14,15
1547,1539,15,15
1548,1562,15,15
1549,1178,11,15
1550,1565,15,15
1551,1541,15,15
1552,1411,14,15
1553,1064,10,15
1554,967,9,15
1555,980,9,15
1556,1267,12,15
1557,1215,12,15
1558,1294,12,15
1559,1342,13,15
1560,928,9,15
1561,1161,11,15
1562,1422,14,15
1563,1590,15,15
1564,1324,13,15
1565,994,9,15
1566,1470,14,15
1567,1583,15,15
1568,1269,12,15
1569,1339,13,15
1570,1570,15,15
1571,1253,12,15
1572,1420,14,15
1573,1585,15,15
1574,1314,13,15
1575,1494,14,15
1576,1395,13,15
1577,1286,12,15
1578,1284,12,15
1579,1063,10,15
1580,1544,15,15
1581,1259,12,15
1582,1140,11,15
1583,1582,15,15
1584,1549,15,15
1585,1095,10,15
1586,1384,13,15
1587,815,8,15
1588,1502,15,15
1589,1517,15,15
1590,1575,15,15
1591,1254,12,15
1592,1201,12,15
1593,1364,13,15
1594,1500,15,15
1595,1466,14,15
1596,1235,12,15
1597,613,6,15
1598,1429,14,15
1599,1499,14,15
1600,1476,14,16
1601,1485,14,16
1602,1398,13,16
1603,1079,10,16
1604,1603,16,16
1605,1634,16,16
1606,1438,14,16
1607,1322,13,16
1608,1208,12,16
1609,1619,16,16
