idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
1169,8,-1,3,-1,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,22,-1,18,17,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1170,8,-2,3,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,11,-1,-2,21,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2
1171,8,-2,3,-1,-1,0,-1,-1,6,-1,-2,-2,15,-2,-2,-1,-2,-2,19,22,-2,-1,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1172,6,-2,-2,-2,-1,-2,4,-2,6,-2,-1,-1,15,-2,-2,22,-2,15,-2,-1,17,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2
1173,6,0,3,-1,-2,-2,8,-2,10,-2,-1,-2,-2,-2,-1,22,-1,-1,-2,-1,-1,-2,-1,-1,22,-2,-1,-2,-2,-2,-1,-1,-1
1174,5,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,15,-2,-2,-1,-2,15,-1,-1,-1,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1175,6,-2,-2,-1,3,-2,4,-2,6,-2,-1,-2,15,-2,-2,22,-2,15,-2,-2,17,-1,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-1
1176,6,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,15,-2,-1,22,-1,14,16,-1,17,-1,-1,-1,22,-1,24,-2,-2,-1,-1,-1,-2
1177,5,0,3,6,7,-1,4,-1,4,-1,-1,-2,-2,-2,-1,22,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2
1178,-2,-1,3,-1,6,-2,-1,-1,7,-1,-1,-1,-1,-2,-2,-2,11,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1179,8,-1,-2,-1,3,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,22,-1,-2,17,-2,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1180,-1,0,3,-1,-1,-2,4,-1,-1,-1,-1,-2,-2,-2,-2,22,-2,22,-2,22,17,-1,-1,-1,22,-1,-2,-2,-2,-2,-1,-1,-2
1181,-1,-1,-2,-1,3,0,4,-1,6,-1,-2,-2,-1,-2,-1,-2,-2,22,-2,-1,17,19,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1182,6,-2,-2,-1,-1,-1,4,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,22,-2,-2,17,-2,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
1183,8,-1,3,-1,-1,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,11,-1,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1184,6,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,15,-2,-2,-1,11,-2,16,18,-2,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1185,-1,-2,3,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,11,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
1186,8,-1,-2,-1,3,0,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,15,-2,-2,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1187,-2,-1,-2,-2,-1,-2,-1,-2,4,-1,-2,-2,15,-2,-2,19,-2,15,-1,-1,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1188,-2,-1,3,-1,-2,-2,8,-2,10,-1,-1,-2,15,-2,-2,22,-1,-1,-2,-1,17,-2,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1189,-2,-1,3,-1,-2,-2,-2,-2,-1,-1,-1,-2,15,-2,-1,22,-2,-1,-2,-2,17,-2,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1190,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,15,-2,-2,19,-2,15,-2,-1,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1191,-2,-2,-2,-2,-1,-1,4,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,22,-2,-2,17,-1,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-1
1192,6,-2,3,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-1,-2,-1,11,-2,-1,15,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1193,-2,-1,-1,-1,6,-2,-1,-2,-1,-1,-1,-2,15,-1,-1,-1,-1,20,15,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1194,-1,-2,3,-1,-1,-2,-1,-1,6,-1,-2,-1,15,-2,-2,-1,-2,-1,-1,18,-1,19,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-1
1195,6,-2,-1,-1,3,-1,-1,-1,-2,-1,-1,-1,15,-2,-2,-1,11,15,15,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1196,6,-2,-2,-2,-1,-2,4,-2,6,-2,-1,-2,15,-1,-2,22,-2,15,-2,-1,17,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-1,-1
1197,-2,-1,3,-1,6,-2,-1,-1,7,-1,-1,-2,15,-2,-2,-1,-1,-2,16,18,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
1198,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,15,-2,-2,-1,-1,15,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1
1199,-1,-2,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-1,-1,-1,-2,-1,15,-2,-2,-1,-1,-1,22,-2,24,-2,-2,-2,-1,-2,-2
1200,-1,-1,-2,-1,3,0,-1,-2,-1,-1,-2,-2,-1,-2,-1,-1,-1,-2,22,18,-2,-2,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1201,-1,-1,3,-1,3,0,4,-1,6,-1,-2,-2,-2,-2,-1,22,-2,22,-2,-2,17,-1,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
1202,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,15,-2,-1,19,-2,15,-2,-1,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1203,5,0,3,6,7,-1,8,-1,7,-1,-2,-2,15,-2,-1,22,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1204,-1,-1,-2,-1,3,0,-1,-2,-2,-1,-2,-2,-2,-2,-2,22,-1,-2,22,18,-2,-2,-1,-2,22,-1,24,-2,-2,-2,-1,-1,-2
1205,-2,-1,3,-1,-2,-2,-2,-2,10,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-1,17,-2,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1206,-1,0,3,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,11,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1207,-1,-2,3,-1,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,22,-1,-2,17,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1208,-2,-2,-2,6,-1,-1,4,-2,-2,-1,-1,-2,-2,-2,-2,22,-2,22,-2,15,17,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-1
1209,-1,-1,-2,-1,3,0,-1,-2,-2,-2,-2,-2,15,-2,-1,-1,-2,-2,22,18,-1,-2,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1210,6,-2,-2,-1,3,-2,4,-2,6,-2,-1,-2,15,-1,-2,22,-2,15,-2,-2,-2,-1,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-1
1211,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-1,-1,15,-2,-2,22,-1,-1,-2,-1,17,-1,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1212,8,-1,-2,-1,3,0,-2,-2,-1,-2,-2,-1,15,-2,-1,-1,-1,15,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1213,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,22,-2,-1,-2,22,17,-1,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
1214,6,-2,-1,-1,3,-1,-1,-1,-2,-1,-1,-1,15,-2,-1,-1,11,-2,-1,18,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1215,-2,-1,3,-1,-2,-2,8,-2,10,-1,-1,-2,15,-2,-2,22,-2,-1,-2,22,17,19,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1216,-2,-2,-2,-2,-1,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,22,22,-2,-1,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-1
1217,-1,-2,3,-1,-1,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,11,-1,21,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
1218,6,-1,-1,-1,3,-1,4,-1,-1,-2,-1,-1,15,-2,-2,-1,11,-1,16,18,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2
1219,8,-2,3,-1,3,-2,-1,-1,6,-1,-2,-1,15,-2,-1,-1,-2,-2,-1,-1,-1,19,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-2
1220,-1,-2,-2,6,-1,-1,8,-1,4,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-2,-1,-2,24,-2,-2,-2,-2,-1,-2
1221,-1,-1,-2,-1,3,0,-1,-2,-1,-1,-2,-2,-2,-2,-1,22,-2,-2,22,18,-2,-2,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
1222,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,15,-2,-2,-1,-2,15,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2
1223,-1,-1,-2,-1,3,0,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,22,18,-2,-2,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
1224,8,-2,5,-1,3,0,-2,-1,4,-2,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2
1225,-2,-1,3,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,22,-1,14,16,-2,17,-1,-1,-1,22,-1,24,-2,-2,-2,-2,-1,-1
1226,-2,-1,3,-1,3,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,22,-2,-2,-2,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1227,8,-1,-2,-1,6,0,-1,-1,7,-1,-1,-2,15,-1,-2,-1,-1,-2,16,18,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2
1228,-2,-2,-1,-1,3,-1,-1,-1,6,-1,-1,-2,15,-2,-1,22,-1,-2,16,18,-1,19,-1,-1,22,-2,-1,-2,-2,-2,-1,-1,-1
1229,-2,-2,-2,-2,-1,-1,4,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,22,-2,-2,-2,-1,-1,-2,22,-2,24,-2,-2,-1,-2,-1,-2
1230,6,-2,-2,-1,-1,0,4,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,22,-2,22,17,-2,-1,-1,22,-2,-1,-2,-2,-2,-1,-1,-2
1231,-1,0,3,-1,3,0,4,-1,6,-1,-2,-2,-1,-2,-1,22,-1,22,-2,-1,17,19,-1,-2,22,-2,-2,-2,-2,-2,-1,-1,-2
1232,8,-1,-2,-1,3,-1,-2,-2,4,-2,-1,-2,-1,-2,-1,-1,-2,15,-2,-2,17,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2
1233,-2,-2,-2,-2,-1,-1,4,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,22,-1,-2,17,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1234,6,-2,-2,-1,-1,-1,4,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,22,-2,-2,17,-2,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-1
1235,6,-2,-1,-1,3,-1,-1,-1,-2,-1,-1,-1,15,-2,-2,-1,11,-2,15,18,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1236,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-2,-2,22,-1,-1,-2,22,-2,-1,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
1237,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,19,-2,15,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1238,-1,-1,3,-1,-1,-2,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,11,-2,16,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1239,8,-1,3,-1,6,0,-1,-1,7,-1,-1,-2,15,-1,-2,-1,-1,15,-1,15,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1240,8,0,5,-1,3,0,-2,-2,4,-2,-2,-2,-1,-2,-1,-1,-2,15,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1241,-1,-1,3,-1,3,0,4,-1,6,-1,-2,-2,-1,-2,-1,22,-1,22,19,-1,17,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
1242,8,0,3,-1,-1,0,8,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1243,-1,-2,-2,-1,3,-2,-1,-2,-2,-1,-2,-1,15,-2,-1,-1,-1,-2,22,18,-1,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1244,-2,-1,3,-1,3,-2,-2,-2,-2,-1,-2,-1,15,-2,-1,22,-1,-1,-2,-2,-2,-1,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1245,-2,-2,3,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,22,-1,-1,-1,-2,17,-1,-1,-2,22,-2,24,-2,-2,-2,-1,-1,-2
1246,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-2,-2,22,-1,-1,-2,22,-2,-1,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
1247,5,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,15,-1,-1,-1,-2,15,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1248,8,5,-2,-1,3,0,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,15,-2,-2,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1
1249,-2,-1,-1,-1,3,-1,4,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,22,-1,-2,17,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1250,8,-1,3,-1,3,0,-2,-1,4,-2,-2,-2,-2,-2,-1,-1,-2,15,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2
1251,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,11,-1,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1252,8,-1,-2,-1,3,0,-2,-2,4,-2,-2,-2,-1,-2,-1,-1,-2,14,-1,-2,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1253,-1,-2,3,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,11,20,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1254,-1,-2,3,-1,3,0,4,-1,6,-1,-2,-2,-2,-2,-2,22,-1,22,-2,22,17,19,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1255,-1,-2,-2,-1,-1,0,4,-1,-1,-1,-1,-2,-1,-2,-1,22,-2,22,-2,-1,-1,-1,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1256,-2,-1,3,-1,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,11,-1,21,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1257,-2,-2,-2,6,-1,-1,4,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,22,-1,-2,17,-1,-1,-2,22,-2,-1,-2,-2,-2,-1,-1,-1
1258,-2,-1,3,-1,-2,-2,-2,-2,10,-2,-1,-2,15,-2,-2,22,-2,-1,-2,-1,17,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-1,-2
1259,8,-1,5,-1,3,0,8,-2,4,-1,-2,-2,-1,-2,-1,-1,-2,20,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1260,8,-2,3,-1,6,-2,-1,-1,7,-2,-1,-2,-2,-1,-2,-1,-1,-2,16,18,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2
1261,-2,-1,-2,-1,3,-2,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,22,-2,-2,17,-1,-1,-2,22,-2,24,-2,-2,-2,-1,-1,-2
1262,-2,-2,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,15,-2,-1,22,-1,14,16,18,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2
1263,-1,-1,-2,-1,3,0,-1,-1,-2,-2,-2,-2,15,-2,-1,22,-2,-2,22,18,-1,-2,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
1264,-1,-1,-1,-1,3,0,4,-2,6,-1,-2,-2,15,-2,-1,22,-1,22,-1,-2,17,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1265,-2,-2,3,-1,3,-2,-2,-1,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,15,-2,17,-1,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1266,8,-1,-2,-1,3,0,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,15,-1,-2,17,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1267,-1,-1,3,-1,-1,-2,-2,-1,7,-1,-2,-1,-2,-2,-2,-2,11,-1,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1268,5,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2,-2,15,-2,-1,-1,-1,-1,-1,-2,17,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1269,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-2,-2,22,-2,15,-2,22,-2,-2,-1,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1270,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-2,-2,22,-1,-1,-1,-2,17,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1271,6,-2,-2,-1,3,-2,4,-2,6,-2,-1,-2,15,-2,-2,22,-2,15,-2,-2,-2,-1,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-1
1272,8,-1,-2,-1,3,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,22,-1,-2,17,-2,-1,-2,-1,-2,24,-2,-2,-2,-2,-1,-2
1273,-2,-2,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-1,-2,22,-1,-1,15,-2,-2,-2,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
1274,-2,-1,-2,-2,-1,-2,-2,-2,4,-2,-2,-1,15,-2,-2,-1,-2,15,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2
1275,-1,5,-2,-2,7,-1,-2,-1,4,-1,-2,-2,-2,-2,-2,22,-2,22,-2,-2,17,-1,-1,-1,-2,-2,-2,-2,-1,28,-1,-1,-2
1276,-2,-1,3,-1,6,-2,-1,-1,7,-1,-1,-1,-1,-2,-2,-2,11,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2
1277,-2,-2,-2,-2,-1,-1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,22,21,-2,17,-1,-1,-2,22,-2,24,-2,-2,-2,-1,-1,-1
1278,6,-1,3,-1,-1,-2,4,-1,7,-1,-1,-1,15,-2,-2,-1,11,22,-1,-2,-2,-1,-1,-1,22,-2,-1,-2,-2,-2,-2,-1,-2
1279,8,-2,3,-1,8,-2,-1,-1,6,-1,-2,-1,-2,-2,-2,-2,11,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1280,8,-1,5,-1,-1,0,-2,-2,4,-2,-2,-2,-1,-2,-1,-1,-2,15,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1281,-1,-2,3,-1,3,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,11,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
1282,-1,-1,-2,-1,3,0,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,22,18,-1,-2,-1,-1,22,-2,24,-2,-2,-2,-2,-2,-2
1283,8,-1,5,-1,3,0,-2,-2,4,-2,-2,-2,-1,-2,-1,-1,-2,15,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
1284,-1,-2,-2,-1,6,0,-1,-2,-2,-1,-2,-2,-2,-2,-1,19,-2,-2,22,18,-2,-2,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
1285,5,-1,-2,-1,3,-1,-2,-2,-2,-1,-2,-2,15,-2,-2,-1,-2,15,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-1,-2,-1,-2
1286,6,-2,-2,-1,-2,-2,8,-2,10,-1,-1,-2,15,-2,-1,22,-2,-1,-2,-1,17,-2,-1,-2,22,-2,-2,-2,-2,-2,-1,-1,-1
1287,-2,-2,3,-1,-1,-1,4,-1,-1,-2,-2,-2,-2,-2,-2,22,-2,22,-2,-2,17,-2,-1,-1,22,-2,24,-2,-2,-2,-2,-2,-2
1288,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,15,-1,-2,22,-2,-2,-2,-2,-2,-1,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1289,-2,-2,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-2,-1,22,-1,-1,15,-1,-2,-1,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
1290,-2,-2,-2,-1,-1,-1,4,-2,-2,-2,-1,-2,15,-2,-2,22,-2,22,-2,-1,17,-1,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-1
1291,-2,-1,-1,-2,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,-1,22,-1,14,16,18,-1,-1,-1,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1292,-2,-2,-1,-1,3,-2,-1,-1,-1,-1,-1,-1,15,-2,-1,-1,11,-2,16,18,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1293,-2,-1,3,-1,3,-1,-2,-1,-2,-1,-2,-2,15,-2,-2,22,-1,15,16,15,17,19,-1,-1,22,-2,-2,-2,-2,-2,-1,-1,-2
1294,6,-1,-2,-1,3,0,4,-1,6,-1,-2,-2,-2,-2,-2,22,-1,22,-2,-2,17,-1,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
1295,6,-2,3,-1,-2,0,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,11,-2,-2,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1296,8,-1,3,-1,3,0,-2,-1,4,-2,-2,-1,-2,-2,-1,-1,-2,14,-1,-2,17,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1297,8,5,-2,-2,-1,-1,-2,-1,4,-1,-2,-1,-2,-2,-2,22,-2,22,22,-2,-1,-2,-1,-2,22,-2,-2,-2,-1,28,-1,-2,-1
1298,8,0,3,-1,3,-2,4,-1,6,-2,-2,-1,15,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2
1299,8,-2,-2,-1,-1,0,4,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,22,-2,-1,-1,-2,22,-2,24,-2,-2,-2,-1,-1,-2
1300,6,0,5,-1,3,0,8,-1,4,-1,-2,-2,-1,-2,-1,-1,-2,20,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1301,8,-1,3,-1,3,-2,4,-2,6,-2,-1,-1,15,-2,-2,-1,-2,-2,-1,-1,-1,-1,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1302,-2,-2,-2,6,-1,-1,8,-1,4,-1,-1,-2,15,-2,-1,22,-2,-2,-1,-1,-2,-2,-1,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1303,6,-2,3,-1,-2,0,-1,-1,-2,-2,-2,-1,-1,-2,-1,-1,11,-2,-2,-1,-1,19,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1
1304,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,15,-2,-2,22,-2,15,-2,22,-2,-2,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
1305,-1,-2,-2,-1,6,0,-1,-2,-2,-1,-2,-2,-2,-2,-1,19,-2,-2,22,18,-2,-2,-1,-2,-1,-2,24,-2,-2,-2,-2,-1,-2
1306,-2,-1,3,-1,3,-1,4,-2,-2,-1,-2,-2,15,-2,-1,22,-2,-1,-1,22,17,-1,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
1307,5,0,3,6,7,-1,8,-1,7,-1,-2,-2,-1,-2,-1,22,-2,-2,-2,-1,-1,19,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2
1308,-1,-1,3,-1,3,0,4,-1,6,-1,-2,-2,-1,-2,-1,22,-1,22,-2,-2,17,-2,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
1309,8,5,-2,-2,7,-1,-2,-1,4,-1,-2,-2,-2,-2,-2,22,-2,22,-1,-2,17,-1,-1,-2,22,-2,-1,-2,-1,28,-1,-2,-1
1310,-1,0,3,-1,-1,0,4,-2,6,-1,-2,-2,-1,-2,-1,22,-1,22,-2,-1,17,19,-1,-2,22,-2,-2,-2,-2,-2,-1,-1,-2
1311,-2,-1,3,-1,-2,-2,-2,-1,-2,-1,-2,-2,15,-2,-2,22,-1,-1,-2,-2,-2,-1,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
