10,16,25,1055383
10,16,26,1295174
10,16,27,4772976
10,16,28,3417742
10,16,29,7955374
10,16,30,9349078
10,16,31,31258420
10,16,32,8788438
10,17,18,980611
10,17,19,1030255
10,17,20,821720
10,17,21,1864696
10,17,22,13204722
10,17,23,42703385
10,17,24,16758210
10,17,25,1286745
10,17,26,1526535
10,17,27,5004337
10,17,28,3649104
10,17,29,8186736
10,17,30,9580441
10,17,31,31489781
10,17,32,9019799
10,18,19,890671
10,18,20,681984
10,18,21,1725112
10,18,22,13065138
10,18,23,42251843
10,18,24,16618625
10,18,25,1147160
10,18,26,1386950
10,18,27,4864753
10,18,28,3509366
10,18,29,8046999
10,18,30,9440703
10,18,31,31350044
10,18,32,8880215
10,19,20,731628
10,19,21,1774756
10,19,22,13114782
10,19,23,42251843
10,19,24,16668270
10,19,25,1196805
10,19,26,1436595
10,19,27,4914397
10,19,28,3559011
10,19,29,8096643
10,19,30,9490348
10,19,31,31399689
10,19,32,8929859
10,20,21,1566068
10,20,22,12906094
10,20,23,42404757
10,20,24,16459582
10,20,25,988118
10,20,26,1227907
10,20,27,4705710
10,20,28,3350476
10,20,29,7888108
10,20,30,9281813
10,20,31,31191154
10,20,32,8721171
10,21,22,13949222
10,21,23,42251843
10,21,24,17502709
10,21,25,2031245
10,21,26,2271035
10,21,27,5748838
10,21,28,4393452
10,21,29,8931083
10,21,30,10324787
10,21,31,32234128
10,21,32,9764299
10,22,23,42251843
10,22,24,28842735
10,22,25,12753181
10,22,26,13611062
10,22,27,17088864
10,22,28,15733478
10,22,29,20271109
10,22,30,21664813
10,22,31,43574155
10,22,32,21104326
10,23,24,42251843
10,23,25,42251843
10,23,26,43109724
10,23,27,42251843
10,23,28,45232141
10,23,29,49769772
10,23,30,51163476
10,23,31,73072817
10,23,32,42251843
10,24,25,16924759
10,24,26,17164548
10,24,27,16306668
10,24,28,19286965
10,24,29,23824597
10,24,30,25218301
10,24,31,47127642
10,24,32,16306668
10,25,26,1693084
10,25,27,5170886
10,25,28,3815500
10,25,29,8353133
10,25,30,9746837
10,25,31,31656178
10,25,32,9186349
10,26,27,5410676
10,26,28,4055290
10,26,29,8592923
10,26,30,9986627
10,26,31,31895968
10,26,32,9426139
10,27,28,7533092
10,27,29,12070725
10,27,30,13464429
10,27,31,35373770
10,27,32,8568258
10,28,29,10715645
10,28,30,12109348
10,28,31,31038241
10,28,32,11548555
10,29,30,16646981
10,29,31,31038241
10,29,32,16086187
10,30,31,31038241
10,30,32,17479892
10,31,32,39389232
11,12,13,32801503
11,12,14,32801503
11,12,15,32801503
11,12,16,33021683
11,12,17,32801503
11,12,18,33113307
11,12,19,33162951
11,12,20,32954416
11,12,21,33997391
11,12,22,45337418
11,12,23,74836080
11,12,24,48890904
11,12,25,33419440
11,12,26,33659230
11,12,27,37137033
11,12,28,35781799
11,12,29,40319432
11,12,30,41713135
11,12,31,63622477
11,12,32,41152495
11,13,14,32801503
11,13,15,32801503
11,13,16,33021683
11,13,17,32801503
11,13,18,33113307
11,13,19,33162951
11,13,20,32954416
11,13,21,33997391
11,13,22,45337418
11,13,23,74836080
11,13,24,48890904
11,13,25,33419440
11,13,26,33659230
11,13,27,37137033
11,13,28,35781799
11,13,29,40319432
11,13,30,41713135
11,13,31,63622477
11,13,32,41152495
11,14,15,32801503
11,14,16,33021683
11,14,17,32801503
11,14,18,33113307
11,14,19,33162951
11,14,20,32954416
11,14,21,33997391
11,14,22,45337418
11,14,23,74836080
11,14,24,48890904
11,14,25,33419440
11,14,26,33659230
11,14,27,37137033
11,14,28,35781799
11,14,29,40319432
11,14,30,41713135
11,14,31,63622477
11,14,32,41152495
11,15,16,33021683
11,15,17,32801503
11,15,18,33113307
11,15,19,33162951
11,15,20,32954416
11,15,21,33997391
11,15,22,45337418
11,15,23,74836080
11,15,24,48890904
11,15,25,33419440
11,15,26,33659230
11,15,27,37137033
11,15,28,35781799
11,15,29,40319432
11,15,30,41713135
11,15,31,63622477
11,15,32,41152495
11,16,17,33021683
11,16,18,33333486
11,16,19,33383130
11,16,20,33174596
11,16,21,34217570
11,16,22,45557596
11,16,23,75056259
11,16,24,49111084
11,16,25,33639620
11,16,26,33879410
11,16,27,37357212
11,16,28,36001979
11,16,29,40539610
11,16,30,41933315
11,16,31,63842657
11,16,32,41372674
11,17,18,33113307
11,17,19,33162951
11,17,20,32954416
11,17,21,33997391
11,17,22,45337418
11,17,23,74836080
11,17,24,48890904
11,17,25,33419440
11,17,26,33659230
11,17,27,37137033
11,17,28,35781799
11,17,29,40319432
11,17,30,41713135
11,17,31,63622477
11,17,32,41152495
11,18,19,33474907
11,18,20,33266221
11,18,21,34309348
11,18,22,45649374
11,18,23,74836080
11,18,24,49202862
11,18,25,33731397
11,18,26,33971187
11,18,27,37448989
11,18,28,36093603
11,18,29,40631235
11,18,30,42024940
11,18,31,63934281
11,18,32,41464451
11,19,20,33315865
11,19,21,34358992
11,19,22,45699019
11,19,23,74836080
11,19,24,49252506
11,19,25,33781041
11,19,26,34020831
11,19,27,37498633
11,19,28,36143247
11,19,29,40680880
11,19,30,42074584
11,19,31,63983925
11,19,32,41514096
11,20,21,34150305
11,20,22,45490331
11,20,23,74988994
11,20,24,49043818
11,20,25,33572354
11,20,26,33812144
11,20,27,37289947
11,20,28,35934713
11,20,29,40472345
11,20,30,41866049
11,20,31,63775390
11,20,32,41305408
11,21,22,46533458
11,21,23,74836080
11,21,24,50086946
11,21,25,34615482
11,21,26,34855271
11,21,27,38333074
11,21,28,36977688
11,21,29,41515319
11,21,30,42909024
11,21,31,64818365
11,21,32,42348535
11,22,23,74836080
11,22,24,61426972
11,22,25,45337418
11,22,26,46195298
11,22,27,49673100
11,22,28,48317714
11,22,29,52855345
11,22,30,54249050
11,22,31,76158392
11,22,32,53688562
11,23,24,74836080
11,23,25,74836080
11,23,26,75693960
11,23,27,74836080
11,23,28,77816377
11,23,29,82354008
11,23,30,83747713
11,23,31,105657054
11,23,32,74836080
11,24,25,49508996
11,24,26,49748785
11,24,27,48890904
11,24,28,51871202
11,24,29,56408833
11,24,30,57802537
11,24,31,79711878
11,24,32,48890904
11,25,26,34277321
11,25,27,37755123
11,25,28,36399737
11,25,29,40937369
11,25,30,42331074
11,25,31,64240415
11,25,32,41770585
11,26,27,37994913
11,26,28,36639527
11,26,29,41177159
11,26,30,42570864
11,26,31,64480205
11,26,32,42010375
11,27,28,40117329
11,27,29,44654961
11,27,30,46048666
11,27,31,67958007
11,27,32,41152495
11,28,29,43299881
11,28,30,44693585
11,28,31,63622477
11,28,32,44132791
11,29,30,49231217
11,29,31,63622477
11,29,32,48670424
11,30,31,63622477
11,30,32,50064128
11,31,32,71973469
12,13,14,11465205
12,13,15,11465205
12,13,16,11685385
12,13,17,11465205
12,13,18,11777010
12,13,19,11826654
12,13,20,11618120
12,13,21,12661094
12,13,22,24001120
12,13,23,53499783
12,13,24,27554608
12,13,25,12083144
12,13,26,12322933
12,13,27,15800736
12,13,28,14445502
12,13,29,18983134
12,13,30,20376839
12,13,31,42286180
12,13,32,19816197
12,14,15,1195889
12,14,16,947825
12,14,17,1179339
12,14,18,1039449
12,14,19,1089093
12,14,20,880558
12,14,21,1923534
12,14,22,13263560
12,14,23,42762223
12,14,24,16817047
12,14,25,1345583
12,14,26,1585373
12,14,27,5063175
12,14,28,3707942
12,14,29,8245574
12,14,30,9639278
12,14,31,31548619
12,14,32,9078637
12,15,16,965905
12,15,17,1197420
12,15,18,1057530
12,15,19,1107175
12,15,20,898640
12,15,21,1941615
12,15,22,13281641
12,15,23,42780304
12,15,24,16835128
12,15,25,1363664
12,15,26,1603454
12,15,27,5081256
12,15,28,3726023
12,15,29,8263655
12,15,30,9657359
12,15,31,31566700
12,15,32,9096719
12,16,17,949357
12,16,18,809466
12,16,19,859111
12,16,20,650576
12,16,21,1693550
12,16,22,13033576
12,16,23,42532239
12,16,24,16587064
12,16,25,1115600
12,16,26,1355390
12,16,27,4833192
12,16,28,3477959
12,16,29,8015591
12,16,30,9409295
12,16,31,31318637
12,16,32,8848655
12,17,18,1040981
12,17,19,1090625
12,17,20,882090
12,17,21,1925065
12,17,22,13265092
12,17,23,42763754
12,17,24,16818578
12,17,25,1347115
12,17,26,1586905
12,17,27,5064707
12,17,28,3709474
12,17,29,8247106
12,17,30,9640809
12,17,31,31550151
12,17,32,9080169
12,18,19,950888
12,18,20,742201
12,18,21,1785328
12,18,22,13125354
12,18,23,42312060
12,18,24,16678842
12,18,25,1207377
12,18,26,1447167
12,18,27,4924969
12,18,28,3569583
12,18,29,8107216
12,18,30,9500920
12,18,31,31410261
12,18,32,8940432
12,19,20,791845
12,19,21,1834973
12,19,22,13174999
12,19,23,42312060
12,19,24,16728486
12,19,25,1257022
12,19,26,1496812
12,19,27,4974614
12,19,28,3619228
12,19,29,8156860
12,19,30,9550564
12,19,31,31459905
12,19,32,8990076
12,20,21,1626285
12,20,22,12966311
12,20,23,42464974
12,20,24,16519799
12,20,25,1048335
12,20,26,1288124
12,20,27,4765927
12,20,28,3410693
12,20,29,7948325
12,20,30,9342030
12,20,31,31251370
12,20,32,8781388
12,21,22,14009438
12,21,23,42312060
12,21,24,17562926
12,21,25,2091462
12,21,26,2331251
12,21,27,5809054
12,21,28,4453668
12,21,29,8991300
12,21,30,10385004
12,21,31,32294345
12,21,32,9824516
12,22,23,42312060
12,22,24,28902952
12,22,25,12813398
12,22,26,13671278
12,22,27,17149080
12,22,28,15793694
12,22,29,20331326
12,22,30,21725030
12,22,31,43634372
12,22,32,21164543
12,23,24,42312060
12,23,25,42312060
12,23,26,43169940
12,23,27,42312060
12,23,28,45292357
12,23,29,49829989
12,23,30,51223693
12,23,31,73133034
12,23,32,42312060
12,24,25,16984976
12,24,26,17224765
12,24,27,16366884
12,24,28,19347182
12,24,29,23884813
12,24,30,25278518
12,24,31,47187859
12,24,32,16366884
12,25,26,1753301
12,25,27,5231103
12,25,28,3875717
12,25,29,8413349
12,25,30,9807054
12,25,31,31716395
12,25,32,9246565
12,26,27,5470893
12,26,28,4115507
12,26,29,8653140
12,26,30,10046844
12,26,31,31956185
12,26,32,9486356
12,27,28,7593309
12,27,29,12130942
12,27,30,13524646
12,27,31,35433987
12,27,32,8628475
12,28,29,10775862
12,28,30,12169565
12,28,31,31098457
12,28,32,11608772
12,29,30,16707197
12,29,31,31098457
12,29,32,16146404
12,30,31,31098457
12,30,32,17540108
12,31,32,39449449
13,14,15,11465205
13,14,16,11685385
13,14,17,11465205
13,14,18,11777010
13,14,19,11826654
13,14,20,11618120
13,14,21,12661094
13,14,22,24001120
13,14,23,53499783
13,14,24,27554608
13,14,25,12083144
13,14,26,12322933
13,14,27,15800736
13,14,28,14445502
13,14,29,18983134
13,14,30,20376839
13,14,31,42286180
13,14,32,19816197
13,15,16,11685385
13,15,17,11465205
13,15,18,11777010
13,15,19,11826654
13,15,20,11618120
13,15,21,12661094
13,15,22,24001120
13,15,23,53499783
13,15,24,27554608
13,15,25,12083144
13,15,26,12322933
13,15,27,15800736
13,15,28,14445502
13,15,29,18983134
13,15,30,20376839
13,15,31,42286180
13,15,32,19816197
13,16,17,11685385
13,16,18,11997189
13,16,19,12046833
13,16,20,11838298
13,16,21,12881274
13,16,22,24221300
13,16,23,53719963
13,16,24,27774787
13,16,25,12303323
13,16,26,12543113
13,16,27,16020915
13,16,28,14665682
13,16,29,19203314
13,16,30,20597018
13,16,31,42506359
13,16,32,20036377
13,17,18,11777010
13,17,19,11826654
13,17,20,11618120
13,17,21,12661094
13,17,22,24001120
13,17,23,53499783
13,17,24,27554608
13,17,25,12083144
13,17,26,12322933
13,17,27,15800736
13,17,28,14445502
13,17,29,18983134
13,17,30,20376839
13,17,31,42286180
13,17,32,19816197
13,18,19,12138611
13,18,20,11929923
13,18,21,12973051
13,18,22,24313077
13,18,23,53499783
13,18,24,27866564
13,18,25,12395101
13,18,26,12634891
13,18,27,16112693
13,18,28,14757307
13,18,29,19294938
13,18,30,20688642
13,18,31,42597984
13,18,32,20128155
13,19,20,11979568
13,19,21,13022695
13,19,22,24362721
13,19,23,53499783
13,19,24,27916209
13,19,25,12444745
13,19,26,12684535
13,19,27,16162337
13,19,28,14806951
13,19,29,19344582
13,19,30,20738287
13,19,31,42647629
13,19,32,20177799
13,20,21,12814007
13,20,22,24154033
13,20,23,53652696
13,20,24,27707521
13,20,25,12236057
13,20,26,12475847
13,20,27,15953649
13,20,28,14598416
13,20,29,19136047
13,20,30,20529752
13,20,31,42439094
13,20,32,19969111
13,21,22,25197161
13,21,23,53499783
13,21,24,28750648
13,21,25,13279185
13,21,26,13518975
13,21,27,16996777
13,21,28,15641391
13,21,29,20179023
13,21,30,21572726
13,21,31,43482068
13,21,32,21012239
13,22,23,53499783
13,22,24,40090674
13,22,25,24001120
13,22,26,24859001
13,22,27,28336803
13,22,28,26981417
13,22,29,31519049
13,22,30,32912753
13,22,31,54822094
13,22,32,32352265
13,23,24,53499783
13,23,25,53499783
13,23,26,54357664
13,23,27,53499783
13,23,28,56480080
13,23,29,61017712
13,23,30,62411415
13,23,31,84320757
13,23,32,53499783
13,24,25,28172698
13,24,26,28412488
13,24,27,27554608
13,24,28,30534904
13,24,29,35072537
13,24,30,36466240
13,24,31,58375582
13,24,32,27554608
13,25,26,12941024
13,25,27,16418827
13,25,28,15063440
13,25,29,19601072
13,25,30,20994776
13,25,31,42904118
13,25,32,20434289
13,26,27,16658617
13,26,28,15303230
13,26,29,19840862
13,26,30,21234566
13,26,31,43143907
13,26,32,20674078
13,27,28,18781033
13,27,29,23318664
13,27,30,24712368
13,27,31,46621710
13,27,32,19816197
13,28,29,21963584
13,28,30,23357288
13,28,31,42286180
13,28,32,22796495
13,29,30,27894920
13,29,31,42286180
13,29,32,27334126
13,30,31,42286180
13,30,32,28727831
13,31,32,50637172
14,15,16,1138431
14,15,17,1369945
14,15,18,1230056
14,15,19,1279700
14,15,20,1071165
14,15,21,2114140
14,15,22,13454166
14,15,23,42952829
14,15,24,17007653
14,15,25,1536190
14,15,26,1775980
14,15,27,5253782
14,15,28,3898549
14,15,29,8436180
14,15,30,9829884
14,15,31,31739225
14,15,32,9269244
14,16,17,1121882
14,16,18,981992
14,16,19,1031636
14,16,20,823101
14,16,21,1866076
14,16,22,13206102
14,16,23,42704765
14,16,24,16759589
14,16,25,1288125
14,16,26,1527916
14,16,27,5005718
14,16,28,3650484
14,16,29,8188116
14,16,30,9581820
14,16,31,31491162
14,16,32,9021180
14,17,18,1213506
14,17,19,1263150
14,17,20,1054615
14,17,21,2097590
14,17,22,13437617
14,17,23,42936279
14,17,24,16991104
14,17,25,1519640
14,17,26,1759430
14,17,27,5237232
14,17,28,3881999
14,17,29,8419631
14,17,30,9813335
14,17,31,31722676
14,17,32,9252694
14,18,19,1123413
14,18,20,914726
14,18,21,1957854
14,18,22,13297880
14,18,23,42484585
14,18,24,16851367
14,18,25,1379902
14,18,26,1619693
14,18,27,5097495
14,18,28,3742108
14,18,29,8279741
14,18,30,9673445
14,18,31,31582786
14,18,32,9112957
14,19,20,964370
14,19,21,2007498
14,19,22,13347524
14,19,23,42484585
14,19,24,16901012
14,19,25,1429547
14,19,26,1669337
14,19,27,5147139
14,19,28,3791753
14,19,29,8329385
14,19,30,9723090
14,19,31,31632431
14,19,32,9162601
14,20,21,1798810
14,20,22,13138836
14,20,23,42637499
14,20,24,16692324
14,20,25,1220860
14,20,26,1460649
14,20,27,4938452
14,20,28,3583218
14,20,29,8120850
14,20,30,9514555
14,20,31,31423896
14,20,32,8953913
14,21,22,14181964
14,21,23,42484585
14,21,24,17735451
14,21,25,2263987
14,21,26,2503777
14,21,27,5981580
14,21,28,4626194
14,21,29,9163825
14,21,30,10557529
14,21,31,32466870
14,21,32,9997041
14,22,23,42484585
14,22,24,29075477
14,22,25,12985923
14,22,26,13843804
14,22,27,17321606
14,22,28,15966220
14,22,29,20503851
14,22,30,21897555
14,22,31,43806897
14,22,32,21337068
14,23,24,42484585
