idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
843,6,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-2,-1,-2,-1,12,-2,14,-2,-2,-2,-2,-2,-1,-1,-2,28,-2,-1,-2,-2,-1,-1
844,-1,-1,-2,-1,-1,0,-1,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-1,-2
845,6,-2,3,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,28,-2,29,-1,-1,-1,-1
846,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,28,-2,29,-1,-2,-1,-2
847,-1,0,-1,-1,6,-2,-1,-1,7,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,28,-2,29,-1,-2,-1,-2
848,-2,-2,-2,-2,-1,-2,8,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,20,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1
849,-2,-2,-1,6,3,-1,8,-1,7,-2,-1,-1,-1,-1,-2,-2,11,-2,21,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
850,-2,-1,3,-1,-2,-1,8,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,20,-2,15,-1,-1,-2,-1,-1,-2,28,-2,-1,-2,-1,-1,-2
851,-1,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,21,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
852,-1,0,-2,-2,-1,-1,-1,-1,6,-1,-1,-2,15,-2,-1,19,-1,-2,-2,22,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1
853,-2,-2,-2,-1,8,-1,-1,-2,6,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
854,-2,-2,3,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2,20,-2,15,-1,19,-2,-1,-1,-2,28,-2,-1,-2,-2,-1,-2
855,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1,-1,-1,14,-2,-1,-2,19,-2,-1,-2,-2,-2,-2,-1,-2,-1,-1,-1
856,-2,-1,-1,6,-1,-2,4,-2,-1,-2,-1,-1,-2,-2,-2,-2,11,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2
857,-2,-2,-1,6,3,-1,8,-1,7,-2,-1,-1,-1,-2,-2,-2,11,20,21,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
858,6,0,-1,-1,7,-2,-1,-1,6,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-1,-2,-1,-1,-1,-2,-2,-1,-2,-2,-1,-2
859,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1
860,6,-2,3,-1,-2,0,-1,-1,-2,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,28,-2,29,-1,-2,-1,-1
861,-1,-1,-1,-1,-1,0,-1,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
862,-1,-1,-2,-2,7,0,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,22,-1,19,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
863,-1,0,-1,-2,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2
864,-1,-2,-1,-1,-1,0,-1,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2
865,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,14,-2,-1,-1,-1,-2,-1,-1,-2,24,-2,-1,-1,-2,-1,-1
866,-1,-1,-2,-1,-1,0,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
867,-1,-1,-2,-2,-1,0,-2,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,22,-1,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-1
868,-1,0,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2
869,-1,-1,-1,-2,7,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,19,-1,-2,22,-2,-1,-2,-2,-2,-2,-1,-2
870,-2,-1,3,-1,3,-2,4,-2,-2,-1,-1,-2,-1,-2,-1,-2,-2,-2,-1,-1,-1,-2,-1,-2,22,-2,-1,-2,29,-1,-2,-2,-2
871,-1,-1,-1,-1,3,-2,8,-1,-1,-1,-1,-1,-1,-2,-2,-2,11,-2,21,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
872,8,0,-1,-1,3,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1,-2,-1,14,-2,-1,-1,19,-2,-1,-1,-2,-2,-2,-1,-2,-2,-1,-1
873,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,22,-2,14,-1,-1,-2,19,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-1
874,-1,0,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-1,-1,-2
875,-2,-2,3,-1,3,-2,4,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,22,-2,-1,-2,29,-1,-2,-2,-2
876,-1,0,-2,-1,-2,0,-1,-1,-2,-2,-1,-2,-1,-2,-2,12,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,-2,-1,-2,-1,-2
877,-1,-1,-1,-2,-1,0,-2,-1,7,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,22,-2,-2,-1,-2,22,-2,-2,-2,-1,-2,-2,-1,-1
878,6,0,3,-1,8,-1,-1,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-1,-2,28,-2,29,-1,-1,-2,-1
879,-2,-2,-2,-2,-1,-2,-2,-1,4,-1,-1,-2,-2,-2,-1,22,-1,-2,22,22,-2,-2,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
880,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
881,-2,-2,-1,-1,3,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,15,15,-1,-2,19,-2,-1,-2,-2,28,-2,-1,-2,-2,-1,-1
882,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
883,-1,-1,-2,-1,-2,0,-1,-1,6,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
884,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2
885,-1,-1,-2,-1,-2,0,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2
886,-2,-2,-2,-1,-2,-1,-1,-2,6,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,21,-2,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
887,-1,0,-2,-1,-1,0,-2,-2,4,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1
888,-1,0,-2,-1,-1,-2,4,-2,-1,-1,-2,-1,-2,-2,-2,-2,11,20,-1,-1,-1,19,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2
889,-2,-1,-1,-2,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,-1,22,-1,-1,22,22,-2,-2,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
890,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,21,-2,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2
891,-2,-2,-1,6,-2,-2,8,-1,7,-1,-1,-1,-1,-2,-1,-2,11,-2,-2,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
892,-1,0,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
893,6,-2,3,-1,-1,0,-1,-1,7,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,19,-2,-1,-1,-2,24,-2,29,-1,-1,-2,-2
894,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,22,-2,-2,-1,22,-2,19,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
895,-1,-2,-2,-1,-1,0,8,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2
896,-1,-1,-2,-2,-2,0,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,21,22,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
897,-2,-2,-1,6,3,-2,8,-1,7,-1,-2,-1,-1,-2,-1,-2,11,-2,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
898,-2,-1,3,-1,-1,-2,4,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,22,16,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2
899,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-2
900,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,-1,21,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
901,-1,-2,3,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,22,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2
902,-1,0,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,22,-2,-2,-2,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
903,-2,-2,-2,-2,-1,-2,-2,-1,4,-1,-1,-2,-2,-2,-2,-2,-1,-2,22,22,-2,-2,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
904,-1,-1,-2,-2,-2,0,-2,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2
905,-2,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,14,22,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
906,-1,-1,-1,-1,-1,0,4,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2
907,-1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,15,-2,-2,-1,-1,-1,19,21,-1,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
908,-2,5,-1,-1,3,-1,8,-1,7,-2,-1,-1,-1,-2,-2,-2,11,-2,-1,-1,-1,19,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1
909,-1,-2,3,-1,3,-2,8,-1,7,-1,-1,-1,-1,-2,-1,-2,11,-2,21,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
910,-2,-2,-1,-1,3,-2,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,20,-2,-1,-1,19,-2,-1,-2,-1,28,-2,-1,-2,-2,-1,-2
911,-1,-1,-2,-1,-2,0,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
912,-1,0,-1,-2,-1,-1,-1,-1,4,-1,-1,-2,15,-2,-2,19,-2,-2,-2,22,-1,19,-1,-1,22,-2,28,-2,-1,-2,-1,-1,-1
913,-2,-2,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2,-1,11,20,-2,-1,-1,19,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2
914,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,22,-1,14,22,22,-1,19,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
915,6,0,-1,-1,7,-2,4,-1,6,-2,-2,-1,-1,-2,-2,19,-2,-2,-2,21,-2,-1,-2,-1,-1,-2,24,-2,-1,-2,-2,-1,-2
916,-1,-2,-1,-1,-1,0,-1,-1,7,-2,-1,-2,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2
917,-2,-1,-1,6,3,-2,8,-1,7,-1,-1,-1,-2,-2,-2,-2,-1,-2,21,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
918,-2,-1,-2,-2,7,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,22,-2,19,-1,-2,22,-2,-1,-2,-2,-2,-2,-1,-2
919,-1,-1,-2,-1,-2,0,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
920,-2,-2,-2,-2,-1,-1,8,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,22,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-1
921,-2,-2,-1,6,3,-2,8,-1,7,-1,-1,-1,-1,-2,-2,-2,11,-2,21,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2
922,-1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,20,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2
923,-1,-1,-2,6,-1,-2,4,-2,-1,-2,-1,-1,-1,-2,-2,-2,11,-2,16,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2
924,-1,-2,-2,-2,-2,0,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2,-1,-2,21,22,-2,19,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
925,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,22,-1,-2,22,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
926,-2,-2,-1,6,3,-2,8,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,21,-1,-1,19,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1
927,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,20,-2,-2,-1,-1,-2,-1,-2,-2,-1,-1,-2,-2,-2,-1,-2
928,-2,-2,-1,-1,3,-1,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,20,-2,-1,-1,19,-2,-1,-2,-2,28,-2,-1,-2,-2,-1,-2
929,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,14,22,-1,-1,19,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-1
930,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,13,18,-2,-2,-2,-1,-1,-2,28,-2,29,-1,-2,-1,-2
931,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,22,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
932,8,-1,-1,-2,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,22,-2,19,-1,-2,22,-2,-1,-2,-2,-2,-2,-1,-2
933,-1,-1,-2,-1,-1,0,4,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2
934,-1,-2,-2,-1,-2,0,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,21,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
935,-1,-2,-2,-1,-2,0,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,21,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
936,6,0,-2,-2,8,-2,-1,-2,-1,-1,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,28,-1,-1,-1,-1,-2,-1
937,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,22,-1,-2,22,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-1,-1,-2
938,6,-2,-1,6,3,-2,8,-1,7,-1,-2,-1,-1,-2,-1,-2,11,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
939,-1,-1,-2,-1,-2,0,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
940,-1,0,-1,-2,-1,-1,-1,-2,4,-1,-2,-2,15,-2,-2,22,-2,-2,22,-1,-1,19,-1,-1,-2,-2,28,-2,-1,-2,-1,-1,-1
941,-2,-2,-1,-2,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,19,-1,14,-2,22,-1,19,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-1
942,-2,-2,-1,-1,3,-2,-1,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,28,-2,-1,-2,-2,-1,-2
943,-1,-1,-1,-1,-2,-2,-1,-1,7,-1,-2,-2,-2,-1,-2,-2,-2,20,-2,-2,-1,-2,-2,-1,-2,-2,28,-2,29,-1,-2,-1,-2
944,-2,-2,-1,-1,3,-2,-2,-1,-1,-1,-2,-2,-1,-2,-1,-1,-2,14,-2,-1,-1,19,-2,-1,-2,-2,28,-2,-1,-2,-1,-1,-1
945,-1,0,-1,-2,-1,-1,-1,-2,4,-1,-1,-2,15,-2,-2,19,-2,-2,-1,22,-1,-2,-1,-1,-2,-2,28,-2,-1,-2,-1,-1,-1
946,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,-2,-1,22,-1,-2,22,22,-2,19,-1,-1,22,-1,24,-2,-1,-2,-1,-1,-2
947,6,0,-1,-1,7,-2,4,-1,6,-1,-2,-2,-2,-2,-2,19,-2,-2,-2,21,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1
948,-1,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2
949,6,-1,-1,-1,-2,0,-1,-1,-2,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,29,-1,-2,-1,-2
950,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,22,-2,19,-1,-1,22,-2,24,-2,-2,-2,-2,-1,-2
951,-1,-2,-2,-1,-1,-1,-1,-1,6,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,21,-2,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
952,-1,-1,-2,-2,-2,0,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,21,-1,-2,-1,-1,-1,22,-2,-2,-1,-2,-2,-2,-1,-2
953,-2,-2,-1,-1,3,-2,-2,-2,-1,-1,-2,-2,15,-2,-2,-1,-2,15,15,-1,17,19,-2,-2,-2,-2,28,-2,-1,-2,-2,-1,-1
954,-1,-1,-2,-2,-1,0,4,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-1
955,-2,-2,-1,6,3,-1,-1,-1,7,-2,-2,-1,-1,-2,-2,-2,11,-2,21,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1
956,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,22,-1,14,22,22,-2,-2,-1,-1,22,-1,24,-2,-2,-2,-1,-1,-2
957,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-1,-1,-2,14,-2,-1,-1,-2,-2,-1,-1,-2,24,-2,29,-1,-2,-1,-2
958,-1,-1,-2,-1,-2,0,-1,-2,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2
959,-2,-2,-1,-1,3,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,20,-2,-1,-1,19,-2,-1,-2,-2,28,-2,-1,-2,-2,-1,-1
960,-1,0,3,-1,-2,-2,8,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,15,-1,-1,-2,-1,-1,-2,28,-2,-1,-2,-1,-1,-2
961,-2,-1,-1,-1,-2,-1,-1,-2,-2,-1,-1,-2,-1,-1,-1,-2,-1,-2,13,18,-2,-2,-2,-1,-1,-2,29,-2,29,-1,-2,-1,-2
962,-2,-2,3,-1,8,-1,-1,-2,6,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,21,-2,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-1
963,6,0,-2,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,28,-2,29,-1,-1,-1,-2
964,-1,0,3,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
965,-1,-1,-1,-2,-2,-1,-1,-1,-2,-1,-1,-2,-1,-1,-2,-2,-2,-2,13,18,-2,-2,-2,-1,-1,-2,28,-2,29,-1,-2,-1,-2
966,-2,-2,-1,6,3,-2,8,-1,7,-1,-1,-1,-1,-2,-1,-2,11,-2,21,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1
967,-2,-2,-1,6,3,-2,8,-1,7,-1,-1,-1,-1,-2,-1,-2,11,-2,21,-1,-1,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
968,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-1,22,-1,14,22,22,-2,19,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
969,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,20,-2,21,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2
970,-2,-2,-1,6,-1,-2,-1,-2,-1,-2,-1,-1,-1,-2,-2,-1,11,20,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2
971,-1,-1,-2,-1,-1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
972,6,-1,3,-1,8,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,20,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,29,-1,-2,-1,-1
973,-1,0,-2,-1,7,0,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
974,-1,0,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,19,-1,-2,22,-2,24,-2,-2,-2,-1,-1,-2
975,-1,-1,-2,-2,-2,0,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,21,22,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
976,-1,-2,-1,-1,-2,0,-1,-1,6,-1,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2
977,-1,-1,-2,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-2,-1,-2
978,-1,0,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,19,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
979,-1,0,-2,-1,6,-2,-1,-1,7,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,28,-2,29,-1,-2,-1,-2
980,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-1,22,-2,19,-1,-1,22,-2,-2,-2,-2,-2,-2,-1,-2
981,-1,0,-1,-1,-1,-1,-1,-1,7,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,29,-2,29,-1,-2,-1,-2
982,-2,-2,-2,-1,3,-2,-1,-2,-1,-1,-1,-2,-1,-1,-1,-1,-2,15,15,-1,-1,19,-2,-1,-2,-2,28,-2,-1,-2,-2,-1,-1
983,-1,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,21,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
