idx_archive,idx_evaluation,idx_generation_birth,idx_generation
682,421,4,6
683,599,5,6
684,650,6,6
685,493,4,6
686,629,6,6
687,411,4,6
688,389,3,6
689,196,1,6
690,136,1,6
691,630,6,6
692,586,5,6
693,598,5,6
694,278,2,6
695,496,4,6
696,209,2,6
697,542,5,6
698,615,6,6
699,621,6,6
700,747,7,7
701,649,6,7
702,740,7,7
703,601,6,7
704,634,6,7
705,746,7,7
706,551,5,7
707,780,7,7
708,773,7,7
709,639,6,7
710,667,6,7
711,781,7,7
712,676,6,7
713,745,7,7
714,654,6,7
715,519,5,7
716,734,7,7
717,713,7,7
718,736,7,7
719,701,7,7
720,565,5,7
721,623,6,7
722,792,7,7
723,748,7,7
724,259,2,7
725,226,2,7
726,768,7,7
727,414,4,7
728,610,6,7
729,761,7,7
730,702,7,7
731,767,7,7
732,775,7,7
733,678,6,7
734,664,6,7
735,796,7,7
736,721,7,7
737,631,6,7
738,483,4,7
739,674,6,7
740,622,6,7
741,594,5,7
742,788,7,7
743,573,5,7
744,711,7,7
745,534,5,7
746,643,6,7
747,705,7,7
748,799,7,7
749,633,6,7
750,592,5,7
751,729,7,7
752,662,6,7
753,726,7,7
754,447,4,7
755,786,7,7
756,469,4,7
757,522,5,7
758,559,5,7
759,590,5,7
760,192,1,7
761,661,6,7
762,575,5,7
763,675,6,7
764,752,7,7
765,268,2,7
766,319,3,7
767,603,6,7
768,617,6,7
769,718,7,7
770,453,4,7
771,536,5,7
772,772,7,7
773,743,7,7
774,763,7,7
775,351,3,7
776,732,7,7
777,336,3,7
778,733,7,7
779,521,5,7
780,727,7,7
781,334,3,7
782,462,4,7
783,422,4,7
784,547,5,7
785,557,5,7
786,787,7,7
787,652,6,7
788,471,4,7
789,580,5,7
790,646,6,7
791,618,6,7
792,688,6,7
793,750,7,7
794,749,7,7
795,794,7,7
796,466,4,7
797,46,0,7
798,614,6,7
799,389,3,7
800,818,8,8
801,747,7,8
802,808,8,8
803,601,6,8
804,849,8,8
805,866,8,8
806,551,5,8
807,667,6,8
808,885,8,8
809,863,8,8
810,736,7,8
811,713,7,8
812,859,8,8
813,773,7,8
814,676,6,8
815,880,8,8
816,639,6,8
817,833,8,8
818,832,8,8
819,879,8,8
820,734,7,8
821,654,6,8
822,701,7,8
823,807,8,8
824,792,7,8
825,780,7,8
826,860,8,8
827,259,2,8
828,740,7,8
829,816,8,8
830,649,6,8
831,414,4,8
832,634,6,8
833,746,7,8
834,702,7,8
835,761,7,8
836,828,8,8
837,823,8,8
838,884,8,8
839,846,8,8
840,781,7,8
841,873,8,8
842,678,6,8
843,674,6,8
844,865,8,8
845,643,6,8
846,633,6,8
847,745,7,8
848,878,8,8
849,837,8,8
850,796,7,8
851,809,8,8
852,897,8,8
853,841,8,8
854,729,7,8
855,631,6,8
856,483,4,8
857,891,8,8
858,827,8,8
859,858,8,8
860,820,8,8
861,881,8,8
862,522,5,8
863,844,8,8
864,821,8,8
865,559,5,8
866,748,7,8
867,623,6,8
868,662,6,8
869,226,2,8
870,565,5,8
871,786,7,8
872,469,4,8
873,192,1,8
874,661,6,8
875,829,8,8
876,852,8,8
877,830,8,8
878,617,6,8
879,775,7,8
880,603,6,8
881,718,7,8
882,610,6,8
883,743,7,8
884,840,8,8
885,805,8,8
886,594,5,8
887,869,8,8
888,733,7,8
889,664,6,8
890,521,5,8
891,811,8,8
892,788,7,8
893,726,7,8
894,573,5,8
895,622,6,8
896,721,7,8
897,705,7,8
898,825,8,8
899,590,5,8
900,911,9,9
901,747,7,9
902,966,9,9
903,601,6,9
904,849,8,9
905,866,8,9
906,551,5,9
907,667,6,9
908,807,8,9
909,988,9,9
910,910,9,9
911,863,8,9
912,734,7,9
913,968,9,9
914,885,8,9
915,639,6,9
916,981,9,9
917,913,9,9
918,879,8,9
919,676,6,9
920,949,9,9
921,905,9,9
922,792,7,9
923,654,6,9
924,902,9,9
925,701,7,9
926,961,9,9
927,927,9,9
928,995,9,9
929,259,2,9
930,934,9,9
931,818,8,9
932,989,9,9
933,837,8,9
934,918,9,9
935,808,8,9
936,985,9,9
937,823,8,9
938,873,8,9
939,678,6,9
940,938,9,9
941,846,8,9
942,643,6,9
943,956,9,9
944,917,9,9
945,943,9,9
946,878,8,9
947,926,9,9
948,880,8,9
949,633,6,9
950,713,7,9
951,897,8,9
952,841,8,9
953,745,7,9
954,884,8,9
955,483,4,9
956,729,7,9
957,780,7,9
958,907,9,9
959,858,8,9
960,978,9,9
961,860,8,9
962,923,9,9
963,844,8,9
964,891,8,9
965,522,5,9
966,781,7,9
967,559,5,9
968,748,7,9
969,773,7,9
970,226,2,9
971,662,6,9
972,623,6,9
973,881,8,9
974,833,8,9
975,944,9,9
976,982,9,9
977,942,9,9
978,859,8,9
979,740,7,9
980,786,7,9
981,469,4,9
982,947,9,9
983,649,6,9
984,634,6,9
985,746,7,9
986,986,9,9
987,736,7,9
988,954,9,9
989,987,9,9
990,971,9,9
991,743,7,9
992,904,9,9
993,796,7,9
994,908,9,9
995,957,9,9
996,915,9,9
997,865,8,9
998,820,8,9
999,721,7,9
1000,1026,10,10
1001,1044,10,10
1002,1030,10,10
1003,601,6,10
1004,1050,10,10
1005,1093,10,10
1006,1095,10,10
1007,1066,10,10
1008,1072,10,10
1009,1069,10,10
1010,1001,10,10
1011,966,9,10
1012,654,6,10
1013,551,5,10
1014,734,7,10
1015,988,9,10
1016,747,7,10
1017,639,6,10
1018,913,9,10
1019,1088,10,10
1020,879,8,10
1021,866,8,10
1022,1039,10,10
1023,911,9,10
1024,934,9,10
1025,989,9,10
1026,1028,10,10
1027,1094,10,10
1028,918,9,10
1029,667,6,10
1030,823,8,10
1031,1096,10,10
1032,938,9,10
1033,1099,10,10
1034,678,6,10
1035,643,6,10
1036,1024,10,10
1037,968,9,10
1038,846,8,10
1039,1081,10,10
1040,926,9,10
1041,1000,10,10
1042,1002,10,10
1043,897,8,10
1044,792,7,10
1045,1037,10,10
1046,863,8,10
1047,884,8,10
1048,910,9,10
1049,1086,10,10
1050,905,9,10
1051,981,9,10
1052,701,7,10
1053,1025,10,10
1054,902,9,10
1055,1010,10,10
1056,949,9,10
1057,748,7,10
1058,927,9,10
1059,961,9,10
1060,1008,10,10
1061,1042,10,10
1062,1071,10,10
1063,1080,10,10
1064,885,8,10
1065,259,2,10
1066,808,8,10
1067,740,7,10
1068,818,8,10
1069,947,9,10
1070,954,9,10
1071,849,8,10
1072,986,9,10
1073,1016,10,10
1074,987,9,10
1075,1014,10,10
1076,837,8,10
1077,1029,10,10
1078,873,8,10
1079,746,7,10
1080,880,8,10
1081,865,8,10
1082,633,6,10
1083,796,7,10
1084,956,9,10
1085,1092,10,10
1086,943,9,10
1087,917,9,10
1088,713,7,10
1089,1065,10,10
1090,878,8,10
1091,1076,10,10
1092,891,8,10
1093,781,7,10
1094,676,6,10
1095,1017,10,10
1096,860,8,10
1097,844,8,10
1098,559,5,10
1099,773,7,10
1100,1189,11,11
1101,1044,10,11
1102,1030,10,11
1103,601,6,11
1104,1050,10,11
1105,1093,10,11
1106,1095,10,11
1107,1195,11,11
1108,966,9,11
1109,1132,11,11
1110,1088,10,11
1111,1198,11,11
1112,1066,10,11
1113,1172,11,11
1114,1109,11,11
1115,1119,11,11
1116,1121,11,11
1117,1072,10,11
1118,1183,11,11
1119,1026,10,11
1120,1168,11,11
1121,1122,11,11
1122,1187,11,11
1123,1123,11,11
1124,1001,10,11
1125,1118,11,11
1126,747,7,11
1127,989,9,11
1128,1133,11,11
1129,1028,10,11
1130,1191,11,11
1131,1114,11,11
1132,667,6,11
1133,1069,10,11
1134,551,5,11
1135,1099,10,11
1136,988,9,11
1137,734,7,11
1138,1039,10,11
1139,1002,10,11
1140,1081,10,11
1141,1188,11,11
1142,1148,11,11
1143,792,7,11
1144,863,8,11
1145,913,9,11
1146,1094,10,11
1147,1171,11,11
1148,897,8,11
1149,1042,10,11
1150,1000,10,11
1151,1181,11,11
1152,1025,10,11
1153,1174,11,11
1154,1161,11,11
1155,701,7,11
1156,981,9,11
1157,1024,10,11
1158,949,9,11
1159,927,9,11
1160,1071,10,11
1161,1146,11,11
1162,1117,11,11
1163,1010,10,11
1164,1129,11,11
1165,1080,10,11
1166,885,8,11
1167,259,2,11
1168,808,8,11
1169,740,7,11
1170,1186,11,11
1171,934,9,11
1172,986,9,11
1173,1170,11,11
1174,849,8,11
1175,866,8,11
1176,954,9,11
1177,1014,10,11
1178,678,6,11
1179,1029,10,11
1180,879,8,11
1181,938,9,11
1182,643,6,11
1183,968,9,11
1184,1106,11,11
1185,1116,11,11
1186,1137,11,11
1187,846,8,11
1188,837,8,11
1189,1037,10,11
1190,1138,11,11
1191,639,6,11
1192,1120,11,11
1193,902,9,11
1194,1110,11,11
1195,676,6,11
1196,654,6,11
1197,1147,11,11
1198,559,5,11
1199,860,8,11
1200,1271,12,12
1201,1044,10,12
1202,1223,12,12
1203,1206,12,12
1204,1030,10,12
1205,1280,12,12
1206,1095,10,12
1207,1294,12,12
1208,1195,11,12
1209,1132,11,12
1210,1209,12,12
1211,1247,12,12
1212,1239,12,12
1213,1066,10,12
1214,1172,11,12
1215,1109,11,12
1216,1072,10,12
1217,1121,11,12
1218,966,9,12
1219,1122,11,12
1220,1183,11,12
1221,1198,11,12
1222,1287,12,12
1223,1050,10,12
1224,1123,11,12
1225,1001,10,12
1226,1187,11,12
1227,1093,10,12
1228,1189,11,12
1229,747,7,12
1230,989,9,12
1231,1133,11,12
1232,1191,11,12
1233,1114,11,12
1234,1264,12,12
1235,1267,12,12
1236,1069,10,12
1237,1099,10,12
1238,1220,12,12
1239,1207,12,12
1240,1221,12,12
1241,1088,10,12
1242,551,5,12
1243,1118,11,12
1244,1026,10,12
1245,1168,11,12
1246,1237,12,12
1247,1081,10,12
1248,988,9,12
1249,1234,12,12
1250,1181,11,12
1251,1272,12,12
1252,1250,12,12
1253,1161,11,12
1254,1119,11,12
1255,601,6,12
1256,1266,12,12
1257,1188,11,12
1258,1094,10,12
1259,1148,11,12
1260,1025,10,12
1261,1174,11,12
1262,1002,10,12
1263,949,9,12
1264,1071,10,12
1265,1146,11,12
1266,1281,12,12
1267,1024,10,12
1268,1117,11,12
1269,1290,12,12
1270,927,9,12
1271,885,8,12
1272,808,8,12
1273,740,7,12
1274,1216,12,12
1275,934,9,12
1276,954,9,12
1277,986,9,12
1278,1227,12,12
1279,1219,12,12
1280,1291,12,12
1281,1236,12,12
1282,1170,11,12
1283,1232,12,12
1284,1200,12,12
1285,1214,12,12
1286,1106,11,12
1287,1282,12,12
1288,897,8,12
1289,654,6,12
1290,1279,12,12
1291,938,9,12
1292,734,7,12
1293,1249,12,12
1294,1039,10,12
1295,1212,12,12
1296,1253,12,12
1297,639,6,12
1298,1226,12,12
1299,913,9,12
1300,1271,12,13
1301,1044,10,13
1302,1322,13,13
1303,1206,12,13
1304,1030,10,13
1305,1095,10,13
1306,1386,13,13
1307,1349,13,13
1308,1132,11,13
1309,1330,13,13
1310,1294,12,13
1311,1372,13,13
1312,1209,12,13
1313,1373,13,13
1314,1396,13,13
1315,1287,12,13
1316,1223,12,13
1317,1393,13,13
1318,1324,13,13
1319,1198,11,13
1320,966,9,13
1321,1050,10,13
1322,1395,13,13
1323,1121,11,13
1324,1001,10,13
1325,1187,11,13
1326,1123,11,13
1327,1189,11,13
1328,747,7,13
1329,1352,13,13
1330,1094,10,13
1331,1363,13,13
1332,1307,13,13
1333,1343,13,13
1334,1347,13,13
1335,1239,12,13
1336,1339,13,13
1337,1310,13,13
1338,1397,13,13
1339,1195,11,13
1340,1183,11,13
1341,1384,13,13
1342,601,6,13
1343,1168,11,13
1344,1025,10,13
1345,1172,11,13
1346,1382,13,13
1347,1109,11,13
1348,1122,11,13
1349,1234,12,13
1350,1321,13,13
1351,1066,10,13
1352,1380,13,13
1353,1247,12,13
1354,1188,11,13
1355,1367,13,13
1356,1119,11,13
1357,1394,13,13
1358,1345,13,13
1359,949,9,13
1360,1148,11,13
1361,551,5,13
1362,1281,12,13
1363,1337,13,13
1364,1072,10,13
1365,1250,12,13
1366,927,9,13
1367,1026,10,13
1368,934,9,13
1369,989,9,13
1370,1389,13,13
1371,1133,11,13
1372,1114,11,13
1373,1267,12,13
1374,1390,13,13
1375,1371,13,13
1376,1212,12,13
1377,1207,12,13
1378,1221,12,13
1379,639,6,13
1380,1360,13,13
1381,1280,12,13
1382,1315,13,13
1383,938,9,13
1384,1226,12,13
1385,1329,13,13
1386,1069,10,13
1387,1334,13,13
1388,1392,13,13
1389,1348,13,13
1390,1237,12,13
1391,913,9,13
1392,1181,11,13
1393,1161,11,13
1394,988,9,13
1395,1266,12,13
1396,1357,13,13
1397,1272,12,13
1398,1319,13,13
1399,897,8,13
1400,1271,12,14
1401,1044,10,14
1402,1438,14,14
1403,1030,10,14
1404,1447,14,14
1405,1206,12,14
1406,1386,13,14
1407,1497,14,14
1408,1294,12,14
1409,1330,13,14
1410,1349,13,14
1411,1465,14,14
1412,1132,11,14
1413,1460,14,14
1414,1422,14,14
1415,1443,14,14
1416,1396,13,14
1417,1198,11,14
1418,1373,13,14
1419,1466,14,14
1420,1470,14,14
1421,1408,14,14
1422,966,9,14
1423,1050,10,14
1424,1189,11,14
1425,747,7,14
1426,1352,13,14
1427,1094,10,14
1428,1347,13,14
1429,1307,13,14
1430,1363,13,14
1431,1419,14,14
1432,1372,13,14
1433,1239,12,14
1434,1209,12,14
1435,1424,14,14
1436,1485,14,14
1437,1247,12,14
1438,1411,14,14
1439,1478,14,14
1440,1434,14,14
1441,1109,11,14
1442,1401,14,14
1443,1397,13,14
1444,1321,13,14
1445,1148,11,14
1446,1433,14,14
1447,1444,14,14
1448,1367,13,14
1449,1188,11,14
1450,1223,12,14
1451,1122,11,14
1452,1489,14,14
1453,1322,13,14
1454,1425,14,14
1455,1287,12,14
1456,1421,14,14
1457,1324,13,14
1458,1345,13,14
1459,1441,14,14
1460,1395,13,14
1461,551,5,14
1462,1121,11,14
1463,1001,10,14
1464,1187,11,14
1465,1123,11,14
1466,1457,14,14
1467,934,9,14
1468,1459,14,14
1469,1026,10,14
1470,1389,13,14
1471,1499,14,14
1472,1343,13,14
1473,1114,11,14
1474,1195,11,14
1475,1133,11,14
1476,1267,12,14
1477,1400,14,14
1478,1310,13,14
1479,1072,10,14
1480,1445,14,14
1481,1448,14,14
1482,1095,10,14
1483,1183,11,14
1484,1360,13,14
1485,1371,13,14
1486,1172,11,14
1487,1334,13,14
1488,1417,14,14
1489,1393,13,14
1490,1440,14,14
1491,1382,13,14
1492,601,6,14
1493,1380,13,14
1494,1168,11,14
1495,1491,14,14
1496,1384,13,14
1497,1348,13,14
1498,1066,10,14
1499,639,6,14
1500,1523,15,15
1501,1271,12,15
1502,1555,15,15
1503,1504,15,15
1504,1030,10,15
1505,1447,14,15
1506,1386,13,15
1507,1539,15,15
1508,1294,12,15
1509,1591,15,15
1510,1497,14,15
1511,1422,14,15
1512,1349,13,15
1513,1132,11,15
1514,1460,14,15
1515,1396,13,15
1516,1198,11,15
1517,1206,12,15
1518,1470,14,15
1519,1408,14,15
1520,1529,15,15
1521,1050,10,15
1522,1466,14,15
1523,966,9,15
1524,1044,10,15
1525,1189,11,15
1526,1438,14,15
1527,1352,13,15
1528,1347,13,15
1529,1528,15,15
1530,1515,15,15
1531,1586,15,15
1532,1330,13,15
1533,1465,14,15
1534,1505,15,15
1535,1363,13,15
1536,1209,12,15
1537,1531,15,15
1538,1434,14,15
1539,1345,13,15
1540,1443,14,15
1541,1109,11,15
1542,1373,13,15
1543,1321,13,15
1544,1148,11,15
1545,1444,14,15
1546,1188,11,15
1547,1223,12,15
1548,1122,11,15
1549,1489,14,15
1550,1485,14,15
1551,1577,15,15
1552,1558,15,15
1553,1425,14,15
1554,1324,13,15
1555,747,7,15
1556,1322,13,15
1557,1540,15,15
1558,1507,15,15
1559,1421,14,15
1560,551,5,15
1561,1548,15,15
1562,1588,15,15
1563,1457,14,15
1564,1389,13,15
1565,1411,14,15
1566,1026,10,15
1567,1585,15,15
1568,1551,15,15
1569,1556,15,15
1570,1584,15,15
1571,1372,13,15
1572,1521,15,15
1573,1519,15,15
1574,639,6,15
1575,1424,14,15
1576,1550,15,15
1577,1380,13,15
1578,1491,14,15
1579,1401,14,15
1580,1536,15,15
1581,1478,14,15
1582,1239,12,15
1583,1384,13,15
1584,1095,10,15
1585,1367,13,15
1586,1094,10,15
1587,1307,13,15
1588,1537,15,15
1589,601,6,15
1590,1400,14,15
1591,1133,11,15
1592,1287,12,15
1593,1527,15,15
1594,1395,13,15
1595,1557,15,15
1596,1441,14,15
1597,1001,10,15
1598,1503,15,15
1599,1187,11,15
1600,1600,16,16
1601,1635,16,16
1602,1696,16,16
1603,1632,16,16
1604,1625,16,16
1605,1030,10,16
1606,1615,16,16
1607,1386,13,16
